id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
WXZwpRoSDom4o49v09qRAg,new-san-francisco-restaurant-new-york,New San Francisco Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/z461hIir4_TdHc8Qs32YXA/o.jpg,False,https://www.yelp.com/biz/new-san-francisco-restaurant-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,28,"[{'alias': 'dominican', 'title': 'Dominican'}]",4.0,"{'latitude': 40.84056, 'longitude': -73.93796}","['delivery', 'pickup']",$,"{'address1': '59 Audubon Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['59 Audubon Ave', 'New York, NY 10032']}",+12125684040,(212) 568-4040,932.1726342576728
2FkCvnpcAqvg2ziOgz-71g,los-nisperos-new-york,Los Nisperos,https://s3-media3.fl.yelpcdn.com/bphoto/MCVjeiG2hLdk9lF5mQ554A/o.jpg,False,https://www.yelp.com/biz/los-nisperos-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,48,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.5,"{'latitude': 40.81464, 'longitude': -73.9148699}",[],$$,"{'address1': '500 E 149th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10455', 'country': 'US', 'state': 'NY', 'display_address': ['500 E 149th St', 'New York, NY 10455']}",+17182923377,(718) 292-3377,2668.639424938679
bF38ob3wxacTztdQLRS-Sg,tung-thong-181-new-york-2,Tung Thong 181,https://s3-media4.fl.yelpcdn.com/bphoto/19gCSSx1_l9XkLpoX__UoA/o.jpg,False,https://www.yelp.com/biz/tung-thong-181-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,82,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"{'latitude': 40.8508415222168, 'longitude': -73.9390716552734}","['delivery', 'pickup']",$$,"{'address1': '812 W 181st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['812 W 181st St', 'New York, NY 10033']}",+12125685888,(212) 568-5888,2085.7019229131292
KxVseqkhmr0T0l7pLKGZBg,concourse-jamaica-bakery-bronx,Concourse Jamaica Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/UdUa3kNTou8TTZkSKQ3I4g/o.jpg,False,https://www.yelp.com/biz/concourse-jamaica-bakery-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,30,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.83312, 'longitude': -73.91437}",[],$,"{'address1': '1189 Morris Avenue', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['1189 Morris Avenue', 'Bronx, NY 10456']}",+17186814015,(718) 681-4015,1859.9804782390604
Bu_OtyFrzgl0rYvm6OrAnQ,hudson-view-restaurant-new-york,Hudson View Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/ZH9ueSQvLU7RZoGrOaTLkw/o.jpg,False,https://www.yelp.com/biz/hudson-view-restaurant-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,210,"[{'alias': 'diners', 'title': 'Diners'}]",3.0,"{'latitude': 40.8506554, 'longitude': -73.9378953}","['delivery', 'pickup']",$$,"{'address1': '770 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['770 W 181st St', 'New York, NY 10033']}",+12127810303,(212) 781-0303,2056.6269755203493
3PBIlJRNjeJrbA8sn99EGw,billys-sports-bar-bronx,Billy's Sports Bar,https://s3-media2.fl.yelpcdn.com/bphoto/D4fC-aYHobToFTWvdMr_Xg/o.jpg,False,https://www.yelp.com/biz/billys-sports-bar-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,144,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,"{'latitude': 40.8273327, 'longitude': -73.926092}","['delivery', 'pickup']",$$,"{'address1': '856 River Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['856 River Ave', 'Bronx, NY 10451']}",+17186656180,(718) 665-6180,1047.5387612378804
DtB3hexJbaEGRVOFTjhgTw,forever-coffee-bar-181-new-york-4,Forever Coffee Bar 181,https://s3-media1.fl.yelpcdn.com/bphoto/Ur1Lmh6T86R7VhKhMlJ1LA/o.jpg,False,https://www.yelp.com/biz/forever-coffee-bar-181-new-york-4?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,38,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.8502640360837, 'longitude': -73.9365201070905}",[],,"{'address1': '714 W 181st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['714 W 181st St', 'New York, NY 10033']}",+16468820009,(646) 882-0009,2002.8094971381115
cQGW6BWU6lppWVSwlFBDgA,cinco-de-mayo-bronx,Cinco De Mayo,https://s3-media2.fl.yelpcdn.com/bphoto/I5shQ_53uI2OJ0hBddCRlw/o.jpg,False,https://www.yelp.com/biz/cinco-de-mayo-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,94,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.8225131696248, 'longitude': -73.9115964114002}","['delivery', 'pickup']",$,"{'address1': '837 Washington Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['837 Washington Ave', 'Bronx, NY 10451']}",+17186769444,(718) 676-9444,2354.4410765790553
oMZk-gWpT44HSAmYaEMWkg,wimpys-iii-new-york,Wimpy's III,https://s3-media4.fl.yelpcdn.com/bphoto/ZsnL_w0cjVOZNvNYZ2C9gw/o.jpg,False,https://www.yelp.com/biz/wimpys-iii-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,43,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.84326, 'longitude': -73.93794}","['delivery', 'pickup']",$,"{'address1': '1232 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['1232 St Nicholas Ave', 'New York, NY 10032']}",+12129288085,(212) 928-8085,1229.7838183608442
g-N5mdr5BjvVabaUTU3yuA,delta-sky360-suites-bronx,Delta SKY360 Suites,https://s3-media4.fl.yelpcdn.com/bphoto/wTQwFmyeiqTkmclzaXfcxA/o.jpg,False,https://www.yelp.com/biz/delta-sky360-suites-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,16,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,"{'latitude': 40.829532623291, 'longitude': -73.9262619018555}",[],$$$,"{'address1': '1 East 161 St', 'address2': '', 'address3': 'Yankee Stadium', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['1 East 161 St', 'Yankee Stadium', 'Bronx, NY 10451']}",+12129265337,(212) 926-5337,908.4300170431836
lE97plLxLBWBW-k1nFZs3A,cake-lords-new-york,Cake Lords,https://s3-media3.fl.yelpcdn.com/bphoto/eXGMbzpNTDgTugd19v3C1Q/o.jpg,False,https://www.yelp.com/biz/cake-lords-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,11,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.5,"{'latitude': 40.829285, 'longitude': -73.944894}",[],$$,"{'address1': '1844 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1844 Amsterdam Ave', 'New York, NY 10031']}",+19179652075,(917) 965-2075,783.3294641975684
iKJr07h7yOOJwH7jPPuvIw,moscow-on-the-hudson-new-york,Moscow On The Hudson,https://s3-media3.fl.yelpcdn.com/bphoto/e6x_UX3F65odAp2mNA9ivw/o.jpg,False,https://www.yelp.com/biz/moscow-on-the-hudson-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,40,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'meats', 'title': 'Meat Shops'}]",4.0,"{'latitude': 40.85112, 'longitude': -73.93854}",[],$$,"{'address1': '801 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['801 W 181st St', 'New York, NY 10033']}",+12127407397,(212) 740-7397,2107.542136545586
Nskki61kJ41isvsaKYDGSA,audi-yankees-club-bronx,Audi Yankees Club,https://s3-media1.fl.yelpcdn.com/bphoto/2H5VF_JdNRy76loclnkHVg/o.jpg,False,https://www.yelp.com/biz/audi-yankees-club-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,34,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,"{'latitude': 40.8305, 'longitude': -73.92609}",[],$$$,"{'address1': '1 E 161st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['1 E 161st St', 'Bronx, NY 10451']}",+12129265337,(212) 926-5337,892.5972136599681
z9uTP0OgfJ3iSjlu77uZ9A,hibachi-grill-and-supreme-buffet-bronx-4,Hibachi Grill & Supreme Buffet,https://s3-media4.fl.yelpcdn.com/bphoto/l6V1zWwjecPWDsYy5QuUHw/o.jpg,False,https://www.yelp.com/biz/hibachi-grill-and-supreme-buffet-bronx-4?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,71,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 40.8251460648352, 'longitude': -73.921291831937}",[],$$,"{'address1': '200 E 161st St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['200 E 161st St', 'Bronx, NY 10451']}",+17185901627,(718) 590-1627,1499.8456430433137
ogc8YfWSZdZLonVqrHzOXA,starbucks-new-york-146,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/zvNxHvpvT_731zUcS47oVw/o.jpg,False,https://www.yelp.com/biz/starbucks-new-york-146?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,93,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.841297, 'longitude': -73.939921}",[],$,"{'address1': '4001 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['4001 Broadway', 'New York, NY 10032']}",+19175210342,(917) 521-0342,1047.4018252562382
fJW2CdsqXrKRtaHqoZoeHg,jad-jaan-thai-vietnamese-new-york,Jad Jaan Thai Vietnamese,https://s3-media3.fl.yelpcdn.com/bphoto/SQjkqypg59wxhoC0M7Qhmg/o.jpg,False,https://www.yelp.com/biz/jad-jaan-thai-vietnamese-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,19,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 40.84124, 'longitude': -73.93768}","['delivery', 'pickup']",,"{'address1': '83 Audubon Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['83 Audubon Ave', 'New York, NY 10032']}",+19173883460,(917) 388-3460,1008.9833894355827
MuPWL3MpUWKCeatgH2sGBg,holcombe-rucker-park-new-york,Holcombe Rucker Park,https://s3-media1.fl.yelpcdn.com/bphoto/Qk9jlLhP6R43HiStyzNYow/o.jpg,False,https://www.yelp.com/biz/holcombe-rucker-park-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,12,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'basketballcourts', 'title': 'Basketball Courts'}]",4.5,"{'latitude': 40.8290305310868, 'longitude': -73.9359273216204}",[],,"{'address1': '155TH St And Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10039', 'country': 'US', 'state': 'NY', 'display_address': ['155TH St And Frederick Douglass Blvd', 'New York, NY 10039']}",,,360.8772617572326
qmoA7CY8hhU4RIUGAfRYhg,taqueria-huarache-bronx,Taqueria Huarache,https://s3-media1.fl.yelpcdn.com/bphoto/SWhSELT8lVO_EZo6ByimIw/o.jpg,False,https://www.yelp.com/biz/taqueria-huarache-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,37,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.8440592106296, 'longitude': -73.9142958513615}","['delivery', 'pickup']",$,"{'address1': '16 E Mt Eden Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['16 E Mt Eden Ave', 'Bronx, NY 10452']}",+17182107948,(718) 210-7948,2279.2503324531963
J2ks4DGmJ286xUI8WzlYeg,first-choice-chinese-kitchen-new-york,First Choice Chinese Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/Vq4CPoaFIDZ_lfwcTZQmoQ/o.jpg,False,https://www.yelp.com/biz/first-choice-chinese-kitchen-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,50,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.83778, 'longitude': -73.9425}","['delivery', 'pickup']",$,"{'address1': '3893 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['3893 Broadway', 'New York, NY 10032']}",+12129276898,(212) 927-6898,802.8167781608042
EI62hcwCXD8pHEYhWNbpwQ,bullpen-deli-bronx,Bullpen Deli,https://s3-media1.fl.yelpcdn.com/bphoto/M5D_S47fjBXs0F9MkZoh2Q/o.jpg,False,https://www.yelp.com/biz/bullpen-deli-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,20,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.827481, 'longitude': -73.92544}",[],$,"{'address1': '66 E 161st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['66 E 161st St', 'Bronx, NY 10452']}",+17185858627,(718) 585-8627,1067.0294185356572
bQBWOx9ei4xkGGWgS63BHg,sheridan-market-bronx,Sheridan Market,https://s3-media2.fl.yelpcdn.com/bphoto/oWk_Qk8Aw5io-7wWneCuwg/o.jpg,False,https://www.yelp.com/biz/sheridan-market-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,57,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.8266456863446, 'longitude': -73.9211922883987}","['delivery', 'pickup']",$$,"{'address1': '191 E 161st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['191 E 161st St', 'Bronx, NY 10451']}",+13479188111,(347) 918-8111,1426.6047994708672
WGWs26XdRuzct9kDMxKWGA,elsa-la-reina-del-chicharron-new-york-2,Elsa La Reina Del Chicharron,https://s3-media1.fl.yelpcdn.com/bphoto/LV-fnRJ6GDXVnXJBgTwC7A/o.jpg,False,https://www.yelp.com/biz/elsa-la-reina-del-chicharron-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,23,"[{'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 40.84381, 'longitude': -73.93798}","['delivery', 'pickup']",$,"{'address1': '1249 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['1249 St Nicholas Ave', 'New York, NY 10032']}",+12127953667,(212) 795-3667,1294.7112538725723
aFJLPIyLgRS7m_9-2MK6lg,exclusive-pizza-new-york,Exclusive Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/19mmon7n_biPpH-JtyNReg/o.jpg,False,https://www.yelp.com/biz/exclusive-pizza-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,101,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.8509482, 'longitude': -73.9389477}","['delivery', 'pickup']",$,"{'address1': '810 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['810 W 181st St', 'New York, NY 10033']}",+12127950550,(212) 795-0550,2083.139819760888
xBTqo83cgF4TvCjKFjlwqQ,la-dinastia-ii-new-york,La Dinastia II,https://s3-media2.fl.yelpcdn.com/bphoto/qUBqbrrSvGdId_TNsa-IlQ/o.jpg,False,https://www.yelp.com/biz/la-dinastia-ii-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,64,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cuban', 'title': 'Cuban'}]",3.5,"{'latitude': 40.8431911, 'longitude': -73.9393521}","['delivery', 'pickup']",$$,"{'address1': '4059 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['4059 Broadway', 'New York, NY 10032']}",+12129286605,(212) 928-6605,1240.032798579156
zSYBOWCzhz9aHJX0Nt6fhg,la-isla-cuchifrito-bronx,La Isla Cuchifrito,https://s3-media3.fl.yelpcdn.com/bphoto/f8_pi_hYhEQtamxuxb0qVg/o.jpg,False,https://www.yelp.com/biz/la-isla-cuchifrito-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,29,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",4.0,"{'latitude': 40.81711, 'longitude': -73.92271}",[],$,"{'address1': '276 E 149th St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['276 E 149th St', 'Bronx, NY 10451']}",+17186653600,(718) 665-3600,2051.2313234975713
0cgtOfYGHv3stIZb7C9wHQ,la-perla-mexicana-bronx,La Perla Mexicana,https://s3-media1.fl.yelpcdn.com/bphoto/aAOFH9IynLHYbBlXvoAilg/o.jpg,False,https://www.yelp.com/biz/la-perla-mexicana-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,41,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.81739, 'longitude': -73.9221}",[],$,"{'address1': '281 E 149th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['281 E 149th St', 'Bronx, NY 10451']}",+17185856425,(718) 585-6425,2039.9212698753947
BewiujBW7QMp6ZHFUDlxxA,fort-washington-bakery-and-deli-new-york,Fort Washington Bakery and Deli,https://s3-media3.fl.yelpcdn.com/bphoto/AGgcerN0vnKeOmWwIXJ_eg/o.jpg,False,https://www.yelp.com/biz/fort-washington-bakery-and-deli-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,41,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.8509505540133, 'longitude': -73.9385998249054}",[],$,"{'address1': '808 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['808 W 181st St', 'New York, NY 10033']}",+12127951891,(212) 795-1891,2080.8049255731466
XqXJL-0BNwXVy51UT0_oTg,marisco-centro-new-york,Marisco Centro,https://s3-media2.fl.yelpcdn.com/bphoto/0cLu-721GYoaeFq8TuuCig/o.jpg,False,https://www.yelp.com/biz/marisco-centro-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,75,"[{'alias': 'latin', 'title': 'Latin American'}]",3.5,"{'latitude': 40.8513419, 'longitude': -73.9320485}","['delivery', 'pickup']",$$,"{'address1': '1490 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['1490 St Nicholas Ave', 'New York, NY 10033']}",+12127402000,(212) 740-2000,2166.0193037948793
8Ef9eUwj4fO3uyY1dgEHsg,splendid-china-new-york,Splendid China,https://s3-media1.fl.yelpcdn.com/bphoto/xXARI1sTdr6F5lD0cGBFXA/o.jpg,False,https://www.yelp.com/biz/splendid-china-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,29,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.835598, 'longitude': -73.940437}","['delivery', 'pickup']",$,"{'address1': '2038 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['2038 Amsterdam Ave', 'New York, NY 10032']}",+12125430391,(212) 543-0391,501.31165063646546
InPXqXSyvxP2yL_F1VU-Mg,smokey-island-grille-bronx,Smokey island Grille,https://s3-media2.fl.yelpcdn.com/bphoto/4ddNww4nH408OH1gDsvguw/o.jpg,False,https://www.yelp.com/biz/smokey-island-grille-bronx?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,31,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,"{'latitude': 40.8256002740113, 'longitude': -73.9191630846558}","['delivery', 'pickup']",$$,"{'address1': '260 E 161st St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['260 E 161st St', 'Bronx, NY 10451']}",+17186841475,(718) 684-1475,1631.2542765359965
EMmZLexO5koV0h3tG9nZIA,maritzas-cake-new-york,Maritza's Cake,https://s3-media2.fl.yelpcdn.com/bphoto/uQWRhPZ6EHwqOoMyagPRBg/o.jpg,False,https://www.yelp.com/biz/maritzas-cake-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,35,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 40.8388434257469, 'longitude': -73.9373374945205}",[],$$,"{'address1': '2153 Amsterdam Ave', 'address2': None, 'address3': 'Frnt B', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['2153 Amsterdam Ave', 'Frnt B', 'New York, NY 10032']}",+12127955849,(212) 795-5849,736.7370834942888
sutRt9SIr_CRsFf4uyqFgQ,high-bridge-new-york,High Bridge,https://s3-media4.fl.yelpcdn.com/bphoto/vqwsd7EPkgwHg72FP_h2HA/o.jpg,False,https://www.yelp.com/biz/high-bridge-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,18,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,"{'latitude': 40.8434868, 'longitude': -73.9340668}",[],,"{'address1': '2301 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['2301 Amsterdam Ave', 'New York, NY 10033']}",+12126399675,(212) 639-9675,1188.4968959119428
