id,alias,name,url,review_count,rating,modified_category,cuisine,transactions,price,phone,display_phone,distance,Accepts Reservations?,Delivers?,Pickup service?,latitude,longitude,zipcode,have I been?
KhPhG6JrBgXFiLefVGO7qw,black-seed-bagels-new-york-17,Black Seed Bagels,https://www.yelp.com/biz/black-seed-bagels-new-york-17?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,24,2,restaurant,bagel,"['pickup', 'delivery']",,,,98.51424794,0,1,1,40.758988, -73.979335},10111,
8r80aSwScRZUbJtX5_-2HA,official-central-park-horse-and-carriage-rides-new-york,Official Central Park Horse & Carriage Rides,https://www.yelp.com/biz/official-central-park-horse-and-carriage-rides-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,9,4.5,park,park,[],,13478739213,(347) 873-9213,920.1945499,NaN,NaN,NaN,40.76732, -73.98116},10019,
Ha3YiP_akl5JVh7FGFbH1g,studio-9c-new-york,Studio 9C,https://www.yelp.com/biz/studio-9c-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,4.5,restaurant,food_court,[],,,,9.017718432,NaN,NaN,NaN,40.759263, -73.980515},10112,
zqi2taRgN5VzkEMQGOMQHg,shanghai-sogo-new-york,Shanghai Sogo,https://www.yelp.com/biz/shanghai-sogo-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,12,3,restaurant,chinese,[],2$,14844697646,(484) 469-7646,217.3400349,NaN,NaN,NaN,40.757195, -73.980431},10036,
l8jbjUQiRbK4o-Ryx826bw,milk-bar-truck-rockefeller-center-new-york,Milk Bar at Rockefeller Plaza,https://www.yelp.com/biz/milk-bar-truck-rockefeller-center-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,7,3.5,restaurant,foodtrucks,[],2$,13473802516,(347) 380-2516,159.3194805,NaN,NaN,NaN,40.758751, -73.978673},10111,
UY1PlhPGiVh2whZEKmKRjw,bar-65-new-york,Bar 65,https://www.yelp.com/biz/bar-65-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,3.5,bar,bar,[],,,,94.6140353,NaN,NaN,NaN,40.75865, -73.98132},10036,
OY70rYTi8Qtmb89IWRUOaQ,ponti-rossi-brooklyn,Ponti Rossi,https://www.yelp.com/biz/ponti-rossi-brooklyn?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,18,4,restaurant,italian,"['pickup', 'delivery']",2$,17026124837,(702) 612-4837,4256.819215,0,1,1,40.72996902, -73.9524078369141},11222,
t8_nm5-yk8ArhZjT3nHxRA,starbucks-new-york-504,Starbucks,https://www.yelp.com/biz/starbucks-new-york-504?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,24,2.5,restaurant,Coffee shop,[],2$,16468608626,(646) 860-8626,171.4639472,NaN,NaN,NaN,40.757794, -73.979604},10036,
MDLRB-i2xz0OeZgTb-JJ-w,biryani-card-new-york,Biryani Card,https://www.yelp.com/biz/biryani-card-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,4,restaurant,indpak,[],1$,,,214.7908777,NaN,NaN,NaN,40.7576086, -73.9819428},10036,
EZZh8594pRwAM1e_WVGeFA,organic-mexican-food-new-york,Organic Mexican Food,https://www.yelp.com/biz/organic-mexican-food-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,4,3.5,restaurant,foodtrucks,[],1$,,,79.29302077,NaN,NaN,NaN,40.7598992, -73.9804509576337},10020,
tAWDCL2ATgZH1UWIK5c-3Q,kwik-meal-new-york,Kwik Meal,https://www.yelp.com/biz/kwik-meal-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,7,4,restaurant,mideastern,"['pickup', 'delivery']",,,,339.5991509,0,1,1,40.7567014, -73.9828935},10036,
sMIR_AbnT7i5_sU-H5e7Vw,paparazzi-dogman-and-paparazzi-rabbit-girl-new-york,Paparazzi Dogman and Paparazzi Rabbit Girl,https://www.yelp.com/biz/paparazzi-dogman-and-paparazzi-rabbit-girl-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,3,4.5,landmark,landmark,[],,,,153.1031038,NaN,NaN,NaN,40.75937, -73.98209},10020,
FFBKOY6e99CuBXVTLWHXPw,sloppie-joes-food-truck-yonkers-2,Sloppie Joe's Food Truck,https://www.yelp.com/biz/sloppie-joes-food-truck-yonkers-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,12,5,restaurant,foodtrucks,"['pickup', 'delivery']",1$,19145736469,(914) 573-6469,20570.22479,0,1,1,40.91594, -73.85459},10704,
q7Vpn7y9D-0XS_xfSSNwFQ,prometheus-statue-new-york,Prometheus Statue,https://www.yelp.com/biz/prometheus-statue-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,5,landmark,landmark,[],,12125888601,(212) 588-8601,167.4782092,NaN,NaN,NaN,40.758721, -73.978584},10111,
1y30xnQQi_s1Xe4vXVUdjA,taste-of-korea-truck-manhattan,Taste of Korea Truck,https://www.yelp.com/biz/taste-of-korea-truck-manhattan?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,3,4.5,restaurant,korean,[],,,,232.5584378,NaN,NaN,NaN,40.76116, -73.97948},10019,
rgT1QspkBHKHb7MlliBeuA,church-of-sweden-manhattan-2,Church Of Sweden,https://www.yelp.com/biz/church-of-sweden-manhattan-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,4.5,restaurant,european,[],1$,12128328443,(212) 832-8443,332.3142316,NaN,NaN,NaN,40.757225, -73.977386},10017,
zmlv5rKABFN9vd6pyK-SuA,juice-press-new-york-52,Juice Press,https://www.yelp.com/biz/juice-press-new-york-52?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,14,2,restaurant,juice bars and smoothies,['delivery'],2$,12127770034,(212) 777-0034,98.97737215,0,1,0,40.75884, -73.97881},10112,
zJ57546SL4HALDKvfQXGsg,clean-sweets-by-sasha-new-york,Clean Sweets By Sasha,https://www.yelp.com/biz/clean-sweets-by-sasha-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,23,5,restaurant,bakery,[],,,,1970.447987,NaN,NaN,NaN,40.7761, -73.98232},10023,
PMkfQ2GhDDLan-68ynmJAw,kimo-food-manhattan,Kimo Food,https://www.yelp.com/biz/kimo-food-manhattan?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,4,5,restaurant,mideastern,[],1$,,,323.0562369,NaN,NaN,NaN,40.75697749, -73.9829635620117},10036,
vDQ7b3Vn9juJZMwMEtRmsw,tuscany-new-york-2,Tuscany,https://www.yelp.com/biz/tuscany-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,9,3.5,restaurant,italian,"['pickup', 'delivery']",2$,12125824421,(212) 582-4421,265.0543061,0,1,1,40.7609283, -73.9826249},10019,
3oXpMgrhMh4wunEQp3yy_A,moffle-bar-corona,Moffle Bar,https://www.yelp.com/biz/moffle-bar-corona?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,11,4,restaurant,dessert,[],,16467062341,(646) 706-2341,10928.52279,NaN,NaN,NaN,40.7472583, -73.8516925},11368,
OSjrW57ZsA6JOL-x0MmGBQ,taco-dumbo-new-york-11,Taco Dumbo,https://www.yelp.com/biz/taco-dumbo-new-york-11?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,4,restaurant,mexican,[],,16463603888,(646) 360-3888,273.7009408,NaN,NaN,NaN,40.760806, -73.978302},10019,
4VwDtb5wOxfaXFOvTp7C6A,starbucks-new-york-531,Starbucks,https://www.yelp.com/biz/starbucks-new-york-531?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,26,2,restaurant,Coffee shop,[],2$,12129774861,(212) 977-4861,221.7655211,NaN,NaN,NaN,40.760587, -73.978598},10019,
3SAQQIBjOhTN22UZV3PJgg,bex-waffles-new-york,Bex Waffles,https://www.yelp.com/biz/bex-waffles-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,5,restaurant,foodtrucks,[],,16314880884,(631) 488-0884,1085.73898,NaN,NaN,NaN,40.75882, -73.99323},10036,
NiMLFWCL65B_YFUAW3yo_Q,korean-food-cart-manhattan,Korean Food Cart,https://www.yelp.com/biz/korean-food-cart-manhattan?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,4,restaurant,korean,[],,,,35.84221847,NaN,NaN,NaN,40.75927123, -73.9808887692688},10020,
nlH7uvQiU7yn86DxwWIvow,urban-edge-forest-therapy-new-york,Urban Edge Forest Therapy,https://www.yelp.com/biz/urban-edge-forest-therapy-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,6,5,park,park,[],,19178384809,(917) 838-4809,2434.220527,NaN,NaN,NaN,40.77699, -73.96373},10075,
DJJ7GmfZfVdMZKQGLeIlrQ,mcgraw-hill-waterfall-new-york,McGraw-Hill Waterfall,https://www.yelp.com/biz/mcgraw-hill-waterfall-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,4,4,landmark,landmark,[],,,,216.9839089,NaN,NaN,NaN,40.75896712, -73.9830341413196},10036,
oZc1d9lq7k2tZItbUcfBKA,peddler-new-york-4,Peddler,https://www.yelp.com/biz/peddler-new-york-4?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,4,5,restaurant,coffee shop,[],,16464652225,(646) 465-2225,2103.662091,NaN,NaN,NaN,40.74154, -73.98957},10010,
cV3cRDjbiIebzrPhK2AiPQ,van-goghs-ear-new-york,Van Gogh's Ear,https://www.yelp.com/biz/van-goghs-ear-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,5,landmark,landmark,[],,,,267.1011418,NaN,NaN,NaN,40.75825183, -73.9775539555153},10112,
NXtwf12vbrHwFMT3vVJYdw,the-grill-at-all-about-food-new-york-2,The Grill at All About Food,https://www.yelp.com/biz/the-grill-at-all-about-food-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,3,3.5,restaurant,delis,[],1$,12124592444,(212) 459-2444,47.41211072,NaN,NaN,NaN,40.7593736, -73.9799677191185},10020,
oMPfNIt1C3TbvHVHTYdo_w,fruit-salad-fruit-smoothies-food-cart-new-york-2,"Fruit Salad, Fruit Smoothies Food Cart",https://www.yelp.com/biz/fruit-salad-fruit-smoothies-food-cart-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,5,restaurant,juice bars and smoothies,[],,,,249.8953961,NaN,NaN,NaN,40.75738974, -73.9822601526976},10036,
8v6mq7A7K4MURKl98cs5ww,kinos-halal-food-new-york,Kino's Halal Food,https://www.yelp.com/biz/kinos-halal-food-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,3,4.5,restaurant,halal,[],,,,328.2958914,NaN,NaN,NaN,40.7567653, -73.9827023},10036,
HBA0o3h_fxKfbh43_3riOw,6th-avenue-fountain-new-york,6th Avenue Fountain,https://www.yelp.com/biz/6th-avenue-fountain-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,5,ignore,ignore,[],,,,79.29302077,NaN,NaN,NaN,40.759795, -73.980185},10019,
QxKTlWNCSyyQRoZQmhzZcA,pronto-pizza-new-york-12,Pronto Pizza,https://www.yelp.com/biz/pronto-pizza-new-york-12?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,10,2.5,restaurant,pizza,"['pickup', 'delivery']",1$,12127683703,(212) 768-3703,173.7450155,0,1,1,40.75772, -73.97974},10036,
xGaDMhZ_FXwxVaWhn2PqRA,reillys-plates-and-pours-new-york,Reilly's Plates & Pours,https://www.yelp.com/biz/reillys-plates-and-pours-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,3,restaurant,sushi,[],,12127647980,(212) 764-7980,150.4836725,NaN,NaN,NaN,40.757858, -73.980035},10036,
ug4VPDWVm6sz6KhTCvZxvA,valduccis-new-york-9,Valducci's,https://www.yelp.com/biz/valduccis-new-york-9?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,36,3.5,restaurant,pizza,"['pickup', 'delivery']",1$,12124708476,(212) 470-8476,32010.89639,0,1,1,40.543785, -74.232298},10001,
MHbb7H-sFc1KocF6DhSccg,msnbc-com-digital-cafe-manhattan,Msnbc.com Digital Cafe,https://www.yelp.com/biz/msnbc-com-digital-cafe-manhattan?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,4,3,restaurant,coffee shop,[],3$,,,89.2758305,NaN,NaN,NaN,40.75884, -73.97881},10112,
bPdGoq1JN3ovN9eNYEAeFw,chiddys-cheesesteaks-bay-shore,Chiddy's Cheesesteaks,https://www.yelp.com/biz/chiddys-cheesesteaks-bay-shore?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,93,4.5,restaurant,foodtrucks,['delivery'],1$,16316091425,(631) 609-1425,62512.55282,0,1,0,40.74129, -73.23874},11706,
TxH1oliFs6bmYjkZS3VpTA,neapolitan-express-food-truck-new-york-3,Neapolitan Express Food Truck,https://www.yelp.com/biz/neapolitan-express-food-truck-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,4,3.5,restaurant,pizza,['pickup'],2$,12122894689,(212) 289-4689,232.5584378,0,0,1,40.761147, -73.9795077},10019,
9jgsbS0rvsKT-d1V8Fg8tA,bibigo-new-york,Bibigo,https://www.yelp.com/biz/bibigo-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,2,restaurant,korean,[],,,,98.97737215,NaN,NaN,NaN,40.759003, -73.979061},10112,
hCjd9Z7UwGEv2HnhuzCdvA,the-killing-kompany-comedy-mystery-dinner-shows-new-york,The Killing Kompany Comedy Mystery Dinner Shows,https://www.yelp.com/biz/the-killing-kompany-comedy-mystery-dinner-shows-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,10,3.5,ignore,ignore,[],,12127722590,(212) 772-2590,5590.149571,NaN,NaN,NaN,40.7127753, -74.0059728},,
hqVvrxDVNKj36-ENaJCvZA,sweetgreen-new-york-36,Sweetgreen,https://www.yelp.com/biz/sweetgreen-new-york-36?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,9,2,restaurant,salad,"['pickup', 'delivery']",,16468914200,(646) 891-4200,98.97737215,0,1,1,40.759003, -73.979061},10112,
59ywZS7aLBZUk_f5r8NQGQ,big-portion-new-york,Big Portion,https://www.yelp.com/biz/big-portion-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,5,restaurant,foodtrucks,[],,17734497771,(773) 449-7771,234.9571062,NaN,NaN,NaN,40.761167, -73.979497},10022,
nm8VHIbe3rEzD4We7LQ3dA,city-winery-new-york-6,City Winery,https://www.yelp.com/biz/city-winery-new-york-6?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,5,bar,bar,[],,,,231.7760885,NaN,NaN,NaN,40.759408, -73.977738},10111,
0oQKdU7g6UTgjX_hpzvjBA,pop-up-new-york-street-fare-new-york,Pop Up New York Street Fare,https://www.yelp.com/biz/pop-up-new-york-street-fare-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,5,restaurant,foodtrucks,[],,,,236.3730611,NaN,NaN,NaN,40.7612098, -73.9813411237139},10009,
XtmCMGqoAJvYI0WiSlJR1A,halal-street-meat-cart-manhattan,Halal Street Meat Cart,https://www.yelp.com/biz/halal-street-meat-cart-manhattan?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,5,restaurant,halal,[],,,,242.8773459,NaN,NaN,NaN,40.7585, -73.97809},10020,
K7_jb8anq03YDgr6nh35Eg,lolos-chicken-shack-new-york,LoLo's Chicken Shack,https://www.yelp.com/biz/lolos-chicken-shack-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,4,restaurant,caribbean,"['pickup', 'delivery']",,,,141.5912225,0,1,1,40.76037573, -73.9810803160071},10019,
rj6RxOrYBFaKSegi6lN8RQ,fruit-shake-cart-2-new-york,Fruit Shake Cart 2,https://www.yelp.com/biz/fruit-shake-cart-2-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,4,restaurant,juice bars and smoothies,[],,,,136.2890345,NaN,NaN,NaN,40.760393, -73.98077},10022,
frjMUU8VpT6Ou0y7TWEgYw,hana-new-york-4,Hana,https://www.yelp.com/biz/hana-new-york-4?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,3,3.5,restaurant,sushi,[],3$,,,244.8993685,NaN,NaN,NaN,40.75953575, -73.9776032938552},10111,
VfbHFAGWxShIXLCy7Zw02A,mamas-new-york,Mama's,https://www.yelp.com/biz/mamas-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,5,restaurant,indpak,[],,,,316.4052057,NaN,NaN,NaN,40.76109442, -73.9832632988691},10019,
LZ7VcvF31uPBb0NcDCoP6A,tastes-of-brooklyn-brooklyn,Tastes of Brooklyn,https://www.yelp.com/biz/tastes-of-brooklyn-brooklyn?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,3,4.5,ignore,ignore,[],,19176973745,(917) 697-3745,8038.48585,NaN,NaN,NaN,40.68795, -73.99706},11201,
UK1oGbr8GU2rufpnJR4-HQ,joes-home-of-soup-dumplings-new-york,Joe's Home of Soup Dumplings,https://www.yelp.com/biz/joes-home-of-soup-dumplings-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,5,restaurant,chinese,[],,,,353.9993428,NaN,NaN,NaN,40.75723, -73.97702},10017,
M4xY3NFpLTe0B0VVXuvLGQ,neapolitan-express-food-truck-new-york-2,Neapolitan Express Food Truck,https://www.yelp.com/biz/neapolitan-express-food-truck-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,5,1,restaurant,pizza,['pickup'],,12122894689,(212) 289-4689,35.64808783,0,0,1,40.75927, -73.98087},10112,
U73CjolqX-i0Wpa9AdPcmg,thai-mis-delicias-ny-3,Thai Mis Delicias,https://www.yelp.com/biz/thai-mis-delicias-ny-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,7,3,restaurant,foodtrucks,"['pickup', 'delivery']",,13477541201,(347) 754-1201,2637.945309,0,1,1,40.73733, -73.99265},10011,
eoxv_U5MOY8qcSvPTY1HSw,chapati-man-ny-new-york,Chapati Man NY,https://www.yelp.com/biz/chapati-man-ny-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,4.5,restaurant,indpak,"['pickup', 'delivery']",,12126343963,(212) 634-3963,1036.430496,0,1,1,40.757553, -73.96836},10022,
pXx19tcFyVSnPU5moTnvzg,acerra-brick-oven-pizza-new-york,Acerra Brick Oven Pizza,https://www.yelp.com/biz/acerra-brick-oven-pizza-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,4,restaurant,pizza,"['pickup', 'delivery']",,12128199439,(212) 819-9439,229.6679391,0,1,1,40.759907, -73.983009},10019,
5QRL1DuXDaKcdV8DMpRNyw,evantinas-coffee-cart-new-york,Evantina's Coffee Cart,https://www.yelp.com/biz/evantinas-coffee-cart-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1,4,restaurant,Coffee shop,[],1$,,,234.4380486,NaN,NaN,NaN,40.76076412, -73.9823231482201},,
HojgNW3mqViQXDMMUw3GIg,fresh-taste-bakery-queens,Fresh Taste Bakery,https://www.yelp.com/biz/fresh-taste-bakery-queens?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,5,restaurant,bakery,[],,19145053595,(914) 505-3595,16242.03234,NaN,NaN,NaN,40.74049, -73.78423},11365,
OuRZQlF4nItbvRCkpomY9g,pranzo-deli-new-york,Pranzo Deli,https://www.yelp.com/biz/pranzo-deli-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,4,2.5,restaurant,delis,[],1$,12124899090,(212) 489-9090,257.5555052,NaN,NaN,NaN,40.76062, -73.98192},10020,
fbDm51DsNTUZhUoT13eetg,marsh-and-mclennan-cafeteria-new-york,Marsh & McLennan Cafeteria,https://www.yelp.com/biz/marsh-and-mclennan-cafeteria-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,3,2.5,restaurant,delis,[],,,,286.8509424,NaN,NaN,NaN,40.756829, -73.981853},10036,
kJN998lZUKPbzYX3qSLc5Q,channel-4-restaurant-manhattan,Channel 4 Restaurant,https://www.yelp.com/biz/channel-4-restaurant-manhattan?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2,2,bar,bar,[],,12128190095,(212) 819-0095,120.4554175,NaN,NaN,NaN,40.75810713, -73.9803779125214},10036,
